MES_ANO,ESTADO,VALOR REVENDA (R$/L)
2013-05,RIO DE JANEIRO,3.0114
2013-05,RIO GRANDE DO NORTE,2.893
2013-05,RIO GRANDE DO SUL,2.8702
2013-05,RONDONIA,3.0637999999999996
2013-05,RORAIMA,3.0149999999999997
2013-05,SANTA CATARINA,2.8208
2013-05,SAO PAULO,2.7536
2013-05,SERGIPE,2.9034
2013-05,TOCANTINS,3.0515999999999996
2013-06,ACRE,3.2545
2013-06,ALAGOAS,2.8775
2013-06,AMAPA,2.86725
2013-06,AMAZONAS,2.99425
2013-06,BAHIA,2.93575
2013-06,CEARA,2.88475
2013-06,DISTRITO FEDERAL,2.98975
2013-06,ESPIRITO SANTO,2.9095
2013-06,GOIAS,2.86525
2013-06,MARANHAO,2.82275
2013-06,MATO GROSSO,3.00925
2013-06,MATO GROSSO DO SUL,3.00525
2013-06,MINAS GERAIS,2.90275
2013-06,PARA,2.99
2013-06,PARAIBA,2.79175
2013-06,PARANA,2.763
2013-06,PERNAMBUCO,2.8085
2013-06,PIAUI,2.71125
2013-06,RIO DE JANEIRO,3.00425
2013-06,RIO GRANDE DO NORTE,2.88775
2013-06,RIO GRANDE DO SUL,2.851
2013-06,RONDONIA,3.056
2013-06,RORAIMA,3.01475
2013-06,SANTA CATARINA,2.808
2013-06,SAO PAULO,2.726
2013-06,SERGIPE,2.8970000000000002
2013-06,TOCANTINS,3.04125
2013-07,ACRE,3.257
2013-07,ALAGOAS,2.8596
2013-07,AMAPA,2.8534
2013-07,AMAZONAS,2.9922
2013-07,BAHIA,2.911
2013-07,CEARA,2.8616
2013-07,DISTRITO FEDERAL,2.9884
2013-07,ESPIRITO SANTO,2.862
2013-07,GOIAS,2.8526
2013-07,MARANHAO,2.8482
2013-07,MATO GROSSO,3.0112
2013-07,MATO GROSSO DO SUL,2.9852
2013-07,MINAS GERAIS,2.883
2013-07,PARA,2.9992
2013-07,PARAIBA,2.7887999999999997
2013-07,PARANA,2.7616
2013-07,PERNAMBUCO,2.7858
2013-07,PIAUI,2.7054
2013-07,RIO DE JANEIRO,2.9968
2013-07,RIO GRANDE DO NORTE,2.8852
2013-07,RIO GRANDE DO SUL,2.8366
2013-07,RONDONIA,3.0620000000000003
2013-07,RORAIMA,3.0152
2013-07,SANTA CATARINA,2.842
2013-07,SAO PAULO,2.715
2013-07,SERGIPE,2.8922
2013-07,TOCANTINS,3.0444
2013-08,ACRE,3.258
2013-08,ALAGOAS,2.87575
2013-08,AMAPA,2.8455
2013-08,AMAZONAS,2.99275
2013-08,BAHIA,2.88525
2013-08,CEARA,2.836
2013-08,DISTRITO FEDERAL,2.988
2013-08,ESPIRITO SANTO,2.8455000000000004
2013-08,GOIAS,2.84675
2013-08,MARANHAO,2.859
2013-08,MATO GROSSO,3.01225
2013-08,MATO GROSSO DO SUL,2.971
2013-08,MINAS GERAIS,2.875
2013-08,PARA,2.9915000000000003
2013-08,PARAIBA,2.7817499999999997
2013-08,PARANA,2.78725
2013-08,PERNAMBUCO,2.8235
2013-08,PIAUI,2.7095000000000002
2013-08,RIO DE JANEIRO,2.9935
2013-08,RIO GRANDE DO NORTE,2.883
2013-08,RIO GRANDE DO SUL,2.843
2013-08,RONDONIA,3.065
2013-08,RORAIMA,3.01425
2013-08,SANTA CATARINA,2.826
2013-08,SAO PAULO,2.70525
2013-08,SERGIPE,2.88625
2013-08,TOCANTINS,3.04075
2013-09,ACRE,3.2562499999999996
2013-09,ALAGOAS,2.865
2013-09,AMAPA,2.83875
2013-09,AMAZONAS,2.99425
2013-09,BAHIA,2.8795
2013-09,CEARA,2.8165
2013-09,DISTRITO FEDERAL,2.987
2013-09,ESPIRITO SANTO,2.81475
2013-09,GOIAS,2.8635
2013-09,MARANHAO,2.8065
2013-09,MATO GROSSO,3.0045
2013-09,MATO GROSSO DO SUL,2.96675
2013-09,MINAS GERAIS,2.86975
2013-09,PARA,2.9852499999999997
2013-09,PARAIBA,2.78025
2013-09,PARANA,2.764
2013-09,PERNAMBUCO,2.86675
2013-09,PIAUI,2.71225
2013-09,RIO DE JANEIRO,2.99125
2013-09,RIO GRANDE DO NORTE,2.87775
2013-09,RIO GRANDE DO SUL,2.85575
2013-09,RONDONIA,3.0625
2013-09,RORAIMA,3.0145
2013-09,SANTA CATARINA,2.833
2013-09,SAO PAULO,2.70725
2013-09,SERGIPE,2.86925
2013-09,TOCANTINS,3.0455
2013-10,ACRE,3.2536
2013-10,ALAGOAS,2.885
2013-10,AMAPA,2.8244
2013-10,AMAZONAS,2.9939999999999998
2013-10,BAHIA,2.7428
2013-10,CEARA,2.813
2013-10,DISTRITO FEDERAL,2.9844
2013-10,ESPIRITO SANTO,2.8771999999999998
2013-10,GOIAS,2.9358
2013-10,MARANHAO,2.7862
2013-10,MATO GROSSO,2.9991999999999996
2013-10,MATO GROSSO DO SUL,3.0072
2013-10,MINAS GERAIS,2.8602
2013-10,PARA,2.9810000000000003
2013-10,PARAIBA,2.777
2013-10,PARANA,2.7844
2013-10,PERNAMBUCO,2.858
2013-10,PIAUI,2.714
2013-10,RIO DE JANEIRO,2.9884
2013-10,RIO GRANDE DO NORTE,2.8746
2013-10,RIO GRANDE DO SUL,2.8568
2013-10,RONDONIA,3.0608
2013-10,RORAIMA,3.0116
2013-10,SANTA CATARINA,2.8422
2013-10,SAO PAULO,2.7138
2013-10,SERGIPE,2.8592
2013-10,TOCANTINS,3.0406
2013-11,ACRE,3.2565
2013-11,ALAGOAS,2.9105
2013-11,AMAPA,2.8135
2013-11,AMAZONAS,2.991
2013-11,BAHIA,2.749
2013-11,CEARA,2.8235
2013-11,DISTRITO FEDERAL,2.983
2013-11,ESPIRITO SANTO,2.88075
2013-11,GOIAS,2.93775
2013-11,MARANHAO,2.7715
2013-11,MATO GROSSO,2.99825
2013-11,MATO GROSSO DO SUL,3.017
2013-11,MINAS GERAIS,2.85975
2013-11,PARA,2.9865
2013-11,PARAIBA,2.77675
2013-11,PARANA,2.8760000000000003
2013-11,PERNAMBUCO,2.85325
2013-11,PIAUI,2.7095000000000002
2013-11,RIO DE JANEIRO,2.99325
2013-11,RIO GRANDE DO NORTE,2.87225
2013-11,RIO GRANDE DO SUL,2.8545
2013-11,RONDONIA,3.05825
2013-11,RORAIMA,3.0105
2013-11,SANTA CATARINA,2.85075
2013-11,SAO PAULO,2.71725
2013-11,SERGIPE,2.85375
2013-11,TOCANTINS,3.0357499999999997
2013-12,ACRE,3.37675
2013-12,ALAGOAS,2.96325
2013-12,AMAPA,2.8630000000000004
2013-12,AMAZONAS,3.083
2013-12,BAHIA,3.029
2013-12,CEARA,2.9305
2013-12,DISTRITO FEDERAL,3.071
2013-12,ESPIRITO SANTO,2.96325
2013-12,GOIAS,3.046
2013-12,MARANHAO,2.82375
2013-12,MATO GROSSO,3.0614999999999997
2013-12,MATO GROSSO DO SUL,3.1355
2013-12,MINAS GERAIS,2.95625
2013-12,PARA,3.0557499999999997
2013-12,PARAIBA,2.847
2013-12,PARANA,2.97775
2013-12,PERNAMBUCO,2.9255
2013-12,PIAUI,2.784
2013-12,RIO DE JANEIRO,3.06225
2013-12,RIO GRANDE DO NORTE,2.96275
2013-12,RIO GRANDE DO SUL,2.97175
2013-12,RONDONIA,3.1445
2013-12,RORAIMA,3.08075
2013-12,SANTA CATARINA,2.9617500000000003
2013-12,SAO PAULO,2.8255
2013-12,SERGIPE,2.885
2013-12,TOCANTINS,3.09925
2014-01,ACRE,3.3793999999999995
2014-01,ALAGOAS,3.0096
2014-01,AMAPA,2.8731999999999998
2014-01,AMAZONAS,3.0898
2014-01,BAHIA,3.0344
2014-01,CEARA,2.9304
2014-01,DISTRITO FEDERAL,3.0716
2014-01,ESPIRITO SANTO,2.9699999999999998
2014-01,GOIAS,3.0924
2014-01,MARANHAO,2.8364000000000003
2014-01,MATO GROSSO,3.0918
2014-01,MATO GROSSO DO SUL,3.1222000000000003
2014-01,MINAS GERAIS,2.9754
2014-01,PARA,3.0688
2014-01,PARAIBA,2.8468
2014-01,PARANA,2.9938000000000002
2014-01,PERNAMBUCO,2.9216
2014-01,PIAUI,2.785
2014-01,RIO DE JANEIRO,3.0822
2014-01,RIO GRANDE DO NORTE,2.9718
2014-01,RIO GRANDE DO SUL,2.9656
2014-01,RONDONIA,3.1474
2014-01,RORAIMA,3.1032
2014-01,SANTA CATARINA,2.9888
2014-01,SAO PAULO,2.8354
2014-01,SERGIPE,2.9012000000000002
2014-01,TOCANTINS,3.1168
2014-02,ACRE,3.3785
2014-02,ALAGOAS,3.02325
2014-02,AMAPA,2.93275
2014-02,AMAZONAS,3.09025
2014-02,BAHIA,3.05
2014-02,CEARA,2.92925
2014-02,DISTRITO FEDERAL,3.06875
2014-02,ESPIRITO SANTO,2.9885
2014-02,GOIAS,3.088
2014-02,MARANHAO,2.84925
2014-02,MATO GROSSO,3.09775
2014-02,MATO GROSSO DO SUL,3.1145
2014-02,MINAS GERAIS,2.96375
2014-02,PARA,3.09025
2014-02,PARAIBA,2.8354999999999997
2014-02,PARANA,2.9925
2014-02,PERNAMBUCO,2.9115
2014-02,PIAUI,2.784
2014-02,RIO DE JANEIRO,3.085
2014-02,RIO GRANDE DO NORTE,2.97875
2014-02,RIO GRANDE DO SUL,2.9619999999999997
2014-02,RONDONIA,3.1315
2014-02,RORAIMA,3.10175
2014-02,SANTA CATARINA,2.9682500000000003
2014-02,SAO PAULO,2.83725
2014-02,SERGIPE,2.903
2014-02,TOCANTINS,3.13025
2014-03,ACRE,3.38325
2014-03,ALAGOAS,2.97825
2014-03,AMAPA,2.972
2014-03,AMAZONAS,3.09375
2014-03,BAHIA,3.04875
2014-03,CEARA,2.92375
2014-03,DISTRITO FEDERAL,3.0867500000000003
2014-03,ESPIRITO SANTO,3.008
2014-03,GOIAS,3.1115000000000004
2014-03,MARANHAO,2.94625
2014-03,MATO GROSSO,3.15325
2014-03,MATO GROSSO DO SUL,3.1185
2014-03,MINAS GERAIS,2.9865
2014-03,PARA,3.093
2014-03,PARAIBA,2.837
2014-03,PARANA,2.99125
2014-03,PERNAMBUCO,2.9122500000000002
2014-03,PIAUI,2.79125
2014-03,RIO DE JANEIRO,3.1155
2014-03,RIO GRANDE DO NORTE,2.98725
2014-03,RIO GRANDE DO SUL,2.967
2014-03,RONDONIA,3.20625
2014-03,RORAIMA,3.10525
2014-03,SANTA CATARINA,2.9935
2014-03,SAO PAULO,2.88475
2014-03,SERGIPE,2.9044999999999996
2014-03,TOCANTINS,3.1252500000000003
2014-04,ACRE,3.3958
2014-04,ALAGOAS,2.9701999999999997
2014-04,AMAPA,2.9642
2014-04,AMAZONAS,3.0987999999999998
2014-04,BAHIA,3.0414
2014-04,CEARA,2.9206
2014-04,DISTRITO FEDERAL,3.132
2014-04,ESPIRITO SANTO,3.0088
2014-04,GOIAS,3.1248
2014-04,MARANHAO,3.003
2014-04,MATO GROSSO,3.1592
2014-04,MATO GROSSO DO SUL,3.1168
2014-04,MINAS GERAIS,2.9882
2014-04,PARA,3.1012
2014-04,PARAIBA,2.8411999999999997
2014-04,PARANA,2.9858000000000002
2014-04,PERNAMBUCO,2.9582
2014-04,PIAUI,2.808
2014-04,RIO DE JANEIRO,3.1324
2014-04,RIO GRANDE DO NORTE,3.0187999999999997
2014-04,RIO GRANDE DO SUL,2.9722
2014-04,RONDONIA,3.215
2014-04,RORAIMA,3.0747999999999998
2014-04,SANTA CATARINA,2.9948
2014-04,SAO PAULO,2.8896
2014-04,SERGIPE,2.9219999999999997
2014-04,TOCANTINS,3.1238
2014-05,ACRE,3.3970000000000002
2014-05,ALAGOAS,2.975
2014-05,AMAPA,2.9525
2014-05,AMAZONAS,3.09525
2014-05,BAHIA,3.0077499999999997
2014-05,CEARA,2.89975
2014-05,DISTRITO FEDERAL,3.1315
2014-05,ESPIRITO SANTO,2.9907500000000002
2014-05,GOIAS,3.124
2014-05,MARANHAO,3.013
2014-05,MATO GROSSO,3.1422499999999998
2014-05,MATO GROSSO DO SUL,3.0495
2014-05,MINAS GERAIS,2.9785
2014-05,PARA,3.111
2014-05,PARAIBA,2.83475
2014-05,PARANA,2.97
2014-05,PERNAMBUCO,2.9535
2014-05,PIAUI,2.82075
2014-05,RIO DE JANEIRO,3.13675
2014-05,RIO GRANDE DO NORTE,3.028
2014-05,RIO GRANDE DO SUL,2.96425
2014-05,RONDONIA,3.21975
2014-05,RORAIMA,3.073
2014-05,SANTA CATARINA,2.95625
2014-05,SAO PAULO,2.88075
2014-05,SERGIPE,2.947
2014-05,TOCANTINS,3.121
2014-06,ACRE,3.3935
2014-06,ALAGOAS,2.992
2014-06,AMAPA,2.9450000000000003
2014-06,AMAZONAS,3.141
2014-06,BAHIA,2.973
2014-06,CEARA,2.97675
2014-06,DISTRITO FEDERAL,3.1305
2014-06,ESPIRITO SANTO,2.98125
2014-06,GOIAS,3.0965
2014-06,MARANHAO,3.01075
2014-06,MATO GROSSO,3.13775
2014-06,MATO GROSSO DO SUL,3.0404999999999998
2014-06,MINAS GERAIS,2.952
2014-06,PARA,3.11475
2014-06,PARAIBA,2.82675
2014-06,PARANA,2.93175
2014-06,PERNAMBUCO,2.949
2014-06,PIAUI,2.8175
2014-06,RIO DE JANEIRO,3.1319999999999997
2014-06,RIO GRANDE DO NORTE,3.037
2014-06,RIO GRANDE DO SUL,2.94875
2014-06,RONDONIA,3.21725
2014-06,RORAIMA,3.07225
2014-06,SANTA CATARINA,2.9045
2014-06,SAO PAULO,2.86925
2014-06,SERGIPE,2.94575
2014-06,TOCANTINS,3.1205
2014-07,ACRE,3.393
2014-07,ALAGOAS,2.964
2014-07,AMAPA,2.9466
2014-07,AMAZONAS,3.1894
2014-07,BAHIA,2.8678
2014-07,CEARA,3.0048000000000004
2014-07,DISTRITO FEDERAL,3.1311999999999998
2014-07,ESPIRITO SANTO,2.9638
2014-07,GOIAS,3.0629999999999997
2014-07,MARANHAO,3.0061999999999998
2014-07,MATO GROSSO,3.0896
2014-07,MATO GROSSO DO SUL,3.0126
2014-07,MINAS GERAIS,2.9686
2014-07,PARA,3.1138000000000003
2014-07,PARAIBA,2.8296
2014-07,PARANA,2.8882
2014-07,PERNAMBUCO,2.9448
2014-07,PIAUI,2.8224
2014-07,RIO DE JANEIRO,3.132
2014-07,RIO GRANDE DO NORTE,3.0372
2014-07,RIO GRANDE DO SUL,2.9428
2014-07,RONDONIA,3.2108000000000003
2014-07,RORAIMA,3.0694
2014-07,SANTA CATARINA,2.9008
2014-07,SAO PAULO,2.8564
2014-07,SERGIPE,2.9432
2014-07,TOCANTINS,3.1086
2014-08,ACRE,3.392
2014-08,ALAGOAS,2.99325
2014-08,AMAPA,2.95625
2014-08,AMAZONAS,3.1925
2014-08,BAHIA,2.8275
2014-08,CEARA,3.0084999999999997
2014-08,DISTRITO FEDERAL,3.1317500000000003
2014-08,ESPIRITO SANTO,2.97775
2014-08,GOIAS,3.1055
2014-08,MARANHAO,3.00375
2014-08,MATO GROSSO,3.04775
2014-08,MATO GROSSO DO SUL,3.0067500000000003
2014-08,MINAS GERAIS,2.9665
2014-08,PARA,3.11375
2014-08,PARAIBA,2.85625
2014-08,PARANA,2.93225
2014-08,PERNAMBUCO,2.94775
2014-08,PIAUI,2.8205
2014-08,RIO DE JANEIRO,3.128
2014-08,RIO GRANDE DO NORTE,3.0317499999999997
2014-08,RIO GRANDE DO SUL,2.93275
2014-08,RONDONIA,3.21025
2014-08,RORAIMA,3.0717499999999998
2014-08,SANTA CATARINA,2.93325
2014-08,SAO PAULO,2.85625
2014-08,SERGIPE,2.93375
2014-08,TOCANTINS,3.108
2014-09,ACRE,3.40425
2014-09,ALAGOAS,2.99
2014-09,AMAPA,2.9682500000000003
2014-09,AMAZONAS,3.1985
2014-09,BAHIA,3.02875
2014-09,CEARA,3.0105
2014-09,DISTRITO FEDERAL,3.131
2014-09,ESPIRITO SANTO,3.02775
2014-09,GOIAS,3.041
2014-09,MARANHAO,3.00175
2014-09,MATO GROSSO,3.05125
2014-09,MATO GROSSO DO SUL,3.01775
2014-09,MINAS GERAIS,2.96525
2014-09,PARA,3.129
2014-09,PARAIBA,2.86625
2014-09,PARANA,2.9255
2014-09,PERNAMBUCO,2.96575
2014-09,PIAUI,2.8205
2014-09,RIO DE JANEIRO,3.1395
2014-09,RIO GRANDE DO NORTE,3.0275
2014-09,RIO GRANDE DO SUL,2.924
2014-09,RONDONIA,3.209
2014-09,RORAIMA,3.0795000000000003
2014-09,SANTA CATARINA,2.9355
2014-09,SAO PAULO,2.848
2014-09,SERGIPE,2.9345
2014-09,TOCANTINS,3.1065
2014-10,ACRE,3.4058
2014-10,ALAGOAS,2.987
2014-10,AMAPA,2.9714
2014-10,AMAZONAS,3.1966
2014-10,BAHIA,3.0585999999999998
2014-10,CEARA,3.0098
2014-10,DISTRITO FEDERAL,3.1304
2014-10,ESPIRITO SANTO,3.0073999999999996
2014-10,GOIAS,3.0332
2014-10,MARANHAO,3.005
2014-10,MATO GROSSO,3.066
2014-10,MATO GROSSO DO SUL,3.0766
2014-10,MINAS GERAIS,2.9492000000000003
2014-10,PARA,3.1276
2014-10,PARAIBA,2.8672
2014-10,PARANA,2.9024
2014-10,PERNAMBUCO,2.9166
2014-10,PIAUI,2.8259999999999996
2014-10,RIO DE JANEIRO,3.1314
2014-10,RIO GRANDE DO NORTE,3.025
2014-10,RIO GRANDE DO SUL,2.9364
2014-10,RONDONIA,3.2074
2014-10,RORAIMA,3.0814
2014-10,SANTA CATARINA,2.9378
2014-10,SAO PAULO,2.8438000000000003
2014-10,SERGIPE,2.9356
2014-10,TOCANTINS,3.105
2014-11,ACRE,3.458
2014-11,ALAGOAS,3.06175
2014-11,AMAPA,3.0237499999999997
2014-11,AMAZONAS,3.254
2014-11,BAHIA,3.14525
2014-11,CEARA,3.12575
2014-11,DISTRITO FEDERAL,3.16125
2014-11,ESPIRITO SANTO,3.0452500000000002
2014-11,GOIAS,3.142
2014-11,MARANHAO,3.076
2014-11,MATO GROSSO,3.0935
2014-11,MATO GROSSO DO SUL,3.10625
2014-11,MINAS GERAIS,2.993
2014-11,PARA,3.17325
2014-11,PARAIBA,2.9255
2014-11,PARANA,2.9515
2014-11,PERNAMBUCO,2.9285
2014-11,PIAUI,2.911
2014-11,RIO DE JANEIRO,3.18
2014-11,RIO GRANDE DO NORTE,3.07825
2014-11,RIO GRANDE DO SUL,2.985
2014-11,RONDONIA,3.2327500000000002
2014-11,RORAIMA,3.1475
2014-11,SANTA CATARINA,2.97575
2014-11,SAO PAULO,2.886
2014-11,SERGIPE,2.9699999999999998
2014-11,TOCANTINS,3.12775
2014-12,ACRE,3.5020000000000002
2014-12,ALAGOAS,3.0772
2014-12,AMAPA,3.0674
2014-12,AMAZONAS,3.289
2014-12,BAHIA,3.116
2014-12,CEARA,3.1744
2014-12,DISTRITO FEDERAL,3.1736
2014-12,ESPIRITO SANTO,3.0528
2014-12,GOIAS,3.18
2014-12,MARANHAO,3.0998
2014-12,MATO GROSSO,3.1814
2014-12,MATO GROSSO DO SUL,3.1292
2014-12,MINAS GERAIS,3.0278
2014-12,PARA,3.1963999999999997
2014-12,PARAIBA,2.9466
2014-12,PARANA,2.973
2014-12,PERNAMBUCO,2.909
2014-12,PIAUI,2.9143999999999997
2014-12,RIO DE JANEIRO,3.2043999999999997
2014-12,RIO GRANDE DO NORTE,3.0942
2014-12,RIO GRANDE DO SUL,3.0366
2014-12,RONDONIA,3.255
2014-12,RORAIMA,3.1708
2014-12,SANTA CATARINA,2.9956
2014-12,SAO PAULO,2.9042000000000003
2014-12,SERGIPE,2.9928
2014-12,TOCANTINS,3.147
2015-01,ACRE,3.498
2015-01,ALAGOAS,3.065
2015-01,AMAPA,3.0685
2015-01,AMAZONAS,3.2882499999999997
2015-01,BAHIA,3.0825
2015-01,CEARA,3.1565
2015-01,DISTRITO FEDERAL,3.1734999999999998
2015-01,ESPIRITO SANTO,3.04075
2015-01,GOIAS,3.1887499999999998
2015-01,MARANHAO,3.0955
2015-01,MATO GROSSO,3.10175
2015-01,MATO GROSSO DO SUL,3.1237500000000002
2015-01,MINAS GERAIS,3.025
2015-01,PARA,3.20425
2015-01,PARAIBA,2.9325
2015-01,PARANA,2.96525
2015-01,PERNAMBUCO,2.89925
2015-01,PIAUI,2.90775
2015-01,RIO DE JANEIRO,3.21425
2015-01,RIO GRANDE DO NORTE,3.0945
2015-01,RIO GRANDE DO SUL,3.034
2015-01,RONDONIA,3.2592499999999998
2015-01,RORAIMA,3.17325
2015-01,SANTA CATARINA,2.992
2015-01,SAO PAULO,2.91825
2015-01,SERGIPE,2.99175
2015-01,TOCANTINS,3.1470000000000002
2015-02,ACRE,3.71875
2015-02,ALAGOAS,3.3115
2015-02,AMAPA,3.33
2015-02,AMAZONAS,3.543
2015-02,BAHIA,3.49675
2015-02,CEARA,3.34475
2015-02,DISTRITO FEDERAL,3.4747500000000002
2015-02,ESPIRITO SANTO,3.3529999999999998
2015-02,GOIAS,3.4295
2015-02,MARANHAO,3.3899999999999997
2015-02,MATO GROSSO,3.3335
2015-02,MATO GROSSO DO SUL,3.46725
2015-02,MINAS GERAIS,3.30425
2015-02,PARA,3.41675
2015-02,PARAIBA,3.127
2015-02,PARANA,3.2655
2015-02,PERNAMBUCO,3.249
2015-02,PIAUI,3.224
2015-02,RIO DE JANEIRO,3.4530000000000003
2015-02,RIO GRANDE DO NORTE,3.3070000000000004
2015-02,RIO GRANDE DO SUL,3.3395
2015-02,RONDONIA,3.5255
2015-02,RORAIMA,3.40625
2015-02,SANTA CATARINA,3.322
2015-02,SAO PAULO,3.14975
2015-02,SERGIPE,3.27875
2015-02,TOCANTINS,3.45225
2015-03,ACRE,3.813
2015-03,ALAGOAS,3.279
2015-03,AMAPA,3.3655
2015-03,AMAZONAS,3.56575
2015-03,BAHIA,3.488
2015-03,CEARA,3.38675
2015-03,DISTRITO FEDERAL,3.53275
2015-03,ESPIRITO SANTO,3.37675
2015-03,GOIAS,3.44575
2015-03,MARANHAO,3.3515
2015-03,MATO GROSSO,3.3715
2015-03,MATO GROSSO DO SUL,3.3905
2015-03,MINAS GERAIS,3.3505000000000003
2015-03,PARA,3.49125
2015-03,PARAIBA,3.157
2015-03,PARANA,3.29225
2015-03,PERNAMBUCO,3.257
2015-03,PIAUI,3.24975
2015-03,RIO DE JANEIRO,3.508
2015-03,RIO GRANDE DO NORTE,3.3185000000000002
2015-03,RIO GRANDE DO SUL,3.31175
2015-03,RONDONIA,3.55575
2015-03,RORAIMA,3.53125
2015-03,SANTA CATARINA,3.2835
2015-03,SAO PAULO,3.17575
2015-03,SERGIPE,3.3625
2015-03,TOCANTINS,3.492
2015-04,ACRE,3.8076
2015-04,ALAGOAS,3.2984
2015-04,AMAPA,3.3328
2015-04,AMAZONAS,3.599
2015-04,BAHIA,3.4840000000000004
2015-04,CEARA,3.3928
2015-04,DISTRITO FEDERAL,3.5316
2015-04,ESPIRITO SANTO,3.3216
2015-04,GOIAS,3.414
2015-04,MARANHAO,3.3266
2015-04,MATO GROSSO,3.3486000000000002
2015-04,MATO GROSSO DO SUL,3.412
2015-04,MINAS GERAIS,3.3738
2015-04,PARA,3.5423999999999998
2015-04,PARAIBA,3.1608
2015-04,PARANA,3.2402
2015-04,PERNAMBUCO,3.207
2015-04,PIAUI,3.2402
2015-04,RIO DE JANEIRO,3.5225999999999997
2015-04,RIO GRANDE DO NORTE,3.3134
2015-04,RIO GRANDE DO SUL,3.2600000000000002
2015-04,RONDONIA,3.5671999999999997
2015-04,RORAIMA,3.5317999999999996
2015-04,SANTA CATARINA,3.2014000000000005
2015-04,SAO PAULO,3.1524
2015-04,SERGIPE,3.3817999999999997
2015-04,TOCANTINS,3.5052
2015-05,ACRE,3.8120000000000003
2015-05,ALAGOAS,3.2800000000000002
2015-05,AMAPA,3.3129999999999997
2015-05,AMAZONAS,3.598
2015-05,BAHIA,3.4547499999999998
2015-05,CEARA,3.39075
2015-05,DISTRITO FEDERAL,3.5252499999999998
2015-05,ESPIRITO SANTO,3.31375
2015-05,GOIAS,3.32375
2015-05,MARANHAO,3.31325
2015-05,MATO GROSSO,3.3445
2015-05,MATO GROSSO DO SUL,3.31925
2015-05,MINAS GERAIS,3.358
2015-05,PARA,3.538
2015-05,PARAIBA,3.158
2015-05,PARANA,3.2445
2015-05,PERNAMBUCO,3.3295
2015-05,PIAUI,3.2385
2015-05,RIO DE JANEIRO,3.518
2015-05,RIO GRANDE DO NORTE,3.31
2015-05,RIO GRANDE DO SUL,3.297
2015-05,RONDONIA,3.56075
2015-05,RORAIMA,3.53275
2015-05,SANTA CATARINA,3.15575
2015-05,SAO PAULO,3.13525
2015-05,SERGIPE,3.3682499999999997
2015-05,TOCANTINS,3.50425
2015-06,ACRE,3.809
2015-06,ALAGOAS,3.29
2015-06,AMAPA,3.2955
2015-06,AMAZONAS,3.601
2015-06,BAHIA,3.4865
2015-06,CEARA,3.391
2015-06,DISTRITO FEDERAL,3.52225
2015-06,ESPIRITO SANTO,3.315
2015-06,GOIAS,3.29225
2015-06,MARANHAO,3.286
2015-06,MATO GROSSO,3.3287500000000003
2015-06,MATO GROSSO DO SUL,3.258
2015-06,MINAS GERAIS,3.3655
2015-06,PARA,3.534
2015-06,PARAIBA,3.174
2015-06,PARANA,3.234
2015-06,PERNAMBUCO,3.427
2015-06,PIAUI,3.234
2015-06,RIO DE JANEIRO,3.51625
2015-06,RIO GRANDE DO NORTE,3.3085
2015-06,RIO GRANDE DO SUL,3.3275
2015-06,RONDONIA,3.5612500000000002
2015-06,RORAIMA,3.532
2015-06,SANTA CATARINA,3.163
2015-06,SAO PAULO,3.1312499999999996
2015-06,SERGIPE,3.357
2015-06,TOCANTINS,3.497
2015-07,ACRE,3.812
2015-07,ALAGOAS,3.3706000000000005
2015-07,AMAPA,3.2863999999999995
2015-07,AMAZONAS,3.5759999999999996
2015-07,BAHIA,3.4718000000000004
2015-07,CEARA,3.3932
2015-07,DISTRITO FEDERAL,3.5223999999999998
2015-07,ESPIRITO SANTO,3.4066
2015-07,GOIAS,3.2939999999999996
2015-07,MARANHAO,3.2695999999999996
2015-07,MATO GROSSO,3.3619999999999997
2015-07,MATO GROSSO DO SUL,3.2104
2015-07,MINAS GERAIS,3.353
2015-07,PARA,3.535
2015-07,PARAIBA,3.184
2015-07,PARANA,3.2036000000000002
2015-07,PERNAMBUCO,3.4394
2015-07,PIAUI,3.2142000000000004
2015-07,RIO DE JANEIRO,3.5113999999999996
2015-07,RIO GRANDE DO NORTE,3.3036000000000003
2015-07,RIO GRANDE DO SUL,3.3409999999999997
2015-07,RONDONIA,3.5894
2015-07,RORAIMA,3.5347999999999997
2015-07,SANTA CATARINA,3.2068
2015-07,SAO PAULO,3.1096
2015-07,SERGIPE,3.3554000000000004
2015-07,TOCANTINS,3.4894
2015-08,ACRE,3.8059999999999996
2015-08,ALAGOAS,3.3729999999999998
2015-08,AMAPA,3.268333333333333
2015-08,AMAZONAS,3.571
2015-08,BAHIA,3.4973333333333336
2015-08,CEARA,3.389
2015-08,DISTRITO FEDERAL,3.5239999999999996
2015-08,ESPIRITO SANTO,3.441333333333333
2015-08,GOIAS,3.328
2015-08,MARANHAO,3.228
2015-08,MATO GROSSO,3.3336666666666663
2015-08,MATO GROSSO DO SUL,3.3096666666666668
2015-08,MINAS GERAIS,3.3106666666666666
2015-08,PARA,3.5003333333333337
2015-08,PARAIBA,3.170666666666667
2015-08,PARANA,3.217
2015-08,PERNAMBUCO,3.4426666666666663
2015-08,PIAUI,3.1966666666666668
2015-08,RIO DE JANEIRO,3.512333333333333
2015-08,RIO GRANDE DO NORTE,3.3083333333333336
2015-08,RIO GRANDE DO SUL,3.3339999999999996
2015-08,RONDONIA,3.611
